,date,open,high,low,close,volume,day,month,year,day_name
2909,2022-12-27,18089.8,18148.6,17967.5,18136.0,0,27,12,2022,Tuesday
2910,2022-12-28,18084.75,18173.05,18071.5,18106.9,0,28,12,2022,Wednesday
2911,2022-12-29,18045.7,18210.85,17992.9,18210.4,0,29,12,2022,Thursday
2912,2022-12-30,18259.1,18264.6,18080.9,18117.05,0,30,12,2022,Friday
2915,2023-01-02,18131.7,18215.1,18087.55,18207.1,0,2,1,2023,Monday
2916,2023-01-03,18163.2,18251.85,18149.95,18234.3,0,3,1,2023,Tuesday
2917,2023-01-04,18230.65,18241.2,18022.6,18036.85,0,4,1,2023,Wednesday
2918,2023-01-05,18101.95,18119.05,17892.6,17999.8,0,5,1,2023,Thursday
2919,2023-01-06,18008.05,18046.6,17796.15,17865.85,0,6,1,2023,Friday
2922,2023-01-09,17952.55,18141.0,17936.7,18088.75,0,9,1,2023,Monday
2923,2023-01-10,18121.3,18122.9,17857.25,17925.35,0,10,1,2023,Tuesday
2924,2023-01-11,17924.25,17975.4,17825.35,17888.4,0,11,1,2023,Wednesday
2925,2023-01-12,17920.85,17944.8,17762.25,17866.0,0,12,1,2023,Thursday
2926,2023-01-13,17867.5,17998.95,17774.55,17950.5,0,13,1,2023,Friday
2929,2023-01-16,18033.15,18049.65,17854.15,17891.7,0,16,1,2023,Monday
2930,2023-01-17,17922.8,18070.5,17888.2,18056.8,0,17,1,2023,Tuesday
2931,2023-01-18,18074.3,18183.2,18032.6,18163.8,0,18,1,2023,Wednesday
2932,2023-01-19,18119.8,18155.1,18064.3,18089.05,0,19,1,2023,Thursday
2933,2023-01-20,18115.6,18144.65,18017.45,18027.3,0,20,1,2023,Friday
2936,2023-01-23,18118.45,18161.7,18064.75,18104.95,0,23,1,2023,Monday
2937,2023-01-24,18183.95,18200.75,18079.15,18101.15,0,24,1,2023,Tuesday
2938,2023-01-25,18093.35,18093.35,17846.6,17910.05,0,25,1,2023,Wednesday
2940,2023-01-27,17877.2,17877.2,17494.2,17607.9,0,27,1,2023,Friday
2943,2023-01-30,17541.95,17708.5,17406.3,17667.25,0,30,1,2023,Monday
2944,2023-01-31,17731.45,17731.45,17539.0,17682.55,0,31,1,2023,Tuesday
2945,2023-02-01,17811.6,17971.5,17353.8,17605.4,0,1,2,2023,Wednesday
2946,2023-02-02,17517.1,17653.5,17448.0,17611.75,0,2,2,2023,Thursday
2947,2023-02-03,17721.75,17869.85,17584.35,17830.8,0,3,2,2023,Friday
2950,2023-02-06,17818.55,17818.55,17698.9,17761.2,0,6,2,2023,Monday
2951,2023-02-07,17790.1,17810.85,17652.6,17720.4,0,7,2,2023,Tuesday
2952,2023-02-08,17750.3,17898.55,17745.3,17862.5,0,8,2,2023,Wednesday
2953,2023-02-09,17885.5,17915.55,17780.5,17897.1,0,9,2,2023,Thursday
2954,2023-02-10,17847.55,17876.95,17801.15,17843.35,0,10,2,2023,Friday
2957,2023-02-13,17859.1,17879.8,17720.25,17764.55,0,13,2,2023,Monday
2958,2023-02-14,17840.35,17954.45,17800.45,17921.85,0,14,2,2023,Tuesday
2959,2023-02-15,17896.6,18033.8,17853.9,18023.2,0,15,2,2023,Wednesday
2960,2023-02-16,18094.75,18134.0,18001.05,18015.25,0,16,2,2023,Thursday
2961,2023-02-17,17974.85,18033.7,17885.95,17942.6,0,17,2,2023,Friday
2964,2023-02-20,17965.55,18003.95,17818.75,17847.7,0,20,2,2023,Monday
2965,2023-02-21,17905.8,17924.4,17800.6,17842.1,0,21,2,2023,Tuesday
2966,2023-02-22,17755.35,17771.85,17529.55,17552.5,0,22,2,2023,Wednesday
2967,2023-02-23,17574.65,17619.4,17456.7,17523.8,0,23,2,2023,Thursday
2968,2023-02-24,17591.35,17599.75,17422.55,17465.45,0,24,2,2023,Friday
2971,2023-02-27,17428.6,17450.75,17300.1,17406.35,0,27,2,2023,Monday
2972,2023-02-28,17383.25,17440.2,17255.9,17317.2,0,28,2,2023,Tuesday
2973,2023-03-01,17360.1,17467.5,17353.45,17457.85,0,1,3,2023,Wednesday
2974,2023-03-02,17421.5,17444.55,17306.5,17318.65,0,2,3,2023,Thursday
2975,2023-03-03,17451.25,17644.7,17430.5,17592.3,0,3,3,2023,Friday
2978,2023-03-06,17680.35,17798.35,17680.35,17719.85,0,6,3,2023,Monday
2980,2023-03-08,17665.75,17766.4,17603.55,17751.5,0,8,3,2023,Wednesday
2981,2023-03-09,17772.05,17772.05,17574.7,17582.8,0,9,3,2023,Thursday
2982,2023-03-10,17443.8,17443.8,17326.0,17418.6,0,10,3,2023,Friday
2985,2023-03-13,17421.9,17529.05,17114.75,17184.6,0,13,3,2023,Monday
2986,2023-03-14,17160.55,17224.1,16987.5,17068.65,0,14,3,2023,Tuesday
2987,2023-03-15,17166.45,17210.6,16940.35,16973.85,0,15,3,2023,Wednesday
2988,2023-03-16,16994.65,17062.2,16850.4,17010.15,0,16,3,2023,Thursday
2989,2023-03-17,17111.8,17144.4,16958.45,17123.7,0,17,3,2023,Friday
2992,2023-03-20,17066.6,17066.6,16830.75,17003.45,0,20,3,2023,Monday
2993,2023-03-21,17060.4,17127.1,17016.65,17106.95,0,21,3,2023,Tuesday
2994,2023-03-22,17177.45,17207.15,17108.8,17142.75,0,22,3,2023,Wednesday
2995,2023-03-23,17097.4,17205.05,17046.1,17068.45,0,23,3,2023,Thursday
2996,2023-03-24,17076.2,17108.55,16918.5,16932.6,0,24,3,2023,Friday
2999,2023-03-27,16984.3,17090.75,16919.4,16963.45,0,27,3,2023,Monday
3000,2023-03-28,17031.75,17061.5,16914.2,16956.85,0,28,3,2023,Tuesday
3001,2023-03-29,16977.3,17125.9,16941.15,17116.35,0,29,3,2023,Wednesday
3003,2023-03-31,17210.35,17381.3,17209.45,17358.3,0,31,3,2023,Friday
3006,2023-04-03,17427.95,17427.95,17312.9,17399.7,0,3,4,2023,Monday
3008,2023-04-05,17422.3,17570.0,17412.15,17561.0,0,5,4,2023,Wednesday
3009,2023-04-06,17533.85,17637.7,17503.6,17602.0,0,6,4,2023,Thursday
3013,2023-04-10,17634.9,17693.3,17598.25,17613.05,0,10,4,2023,Monday
3014,2023-04-11,17704.8,17748.6,17655.3,17722.25,0,11,4,2023,Tuesday
3015,2023-04-12,17759.55,17824.3,17717.8,17817.9,0,12,4,2023,Wednesday
3016,2023-04-13,17807.3,17841.5,17729.7,17828.15,0,13,4,2023,Thursday
3020,2023-04-17,17863.0,17863.0,17574.35,17704.1,0,17,4,2023,Monday
3021,2023-04-18,17766.6,17766.6,17610.75,17661.55,0,18,4,2023,Tuesday
3022,2023-04-19,17653.35,17665.6,17580.0,17610.2,0,19,4,2023,Wednesday
3023,2023-04-20,17638.6,17683.75,17584.5,17623.9,0,20,4,2023,Thursday
3024,2023-04-21,17639.75,17662.5,17554.1,17618.9,0,21,4,2023,Friday
3027,2023-04-24,17707.55,17754.25,17612.7,17748.0,0,24,4,2023,Monday
3028,2023-04-25,17761.55,17807.25,17717.3,17761.95,0,25,4,2023,Tuesday
3029,2023-04-26,17767.3,17826.8,17711.95,17817.95,0,26,4,2023,Wednesday
3030,2023-04-27,17813.1,17931.25,17798.2,17923.2,0,27,4,2023,Thursday
3031,2023-04-28,17950.4,18088.8,17885.8,18048.9,0,28,4,2023,Friday
3035,2023-05-02,18124.8,18179.8,18106.2,18136.05,0,2,5,2023,Tuesday
3036,2023-05-03,18113.8,18116.25,18043.35,18082.7,0,3,5,2023,Wednesday
3037,2023-05-04,18081.0,18267.1,18071.25,18238.6,0,4,5,2023,Thursday
3038,2023-05-05,18117.3,18216.95,18055.7,18069.95,0,5,5,2023,Friday
3041,2023-05-08,18120.6,18286.7,18102.4,18269.75,0,8,5,2023,Monday
3042,2023-05-09,18303.4,18343.9,18230.45,18258.3,0,9,5,2023,Tuesday
3043,2023-05-10,18313.6,18326.3,18212.75,18311.1,0,10,5,2023,Wednesday
3044,2023-05-11,18357.8,18357.8,18270.8,18304.5,0,11,5,2023,Thursday
3045,2023-05-12,18273.75,18342.0,18194.85,18312.2,0,12,5,2023,Friday
3048,2023-05-15,18339.3,18458.25,18291.5,18384.6,0,15,5,2023,Monday
3049,2023-05-16,18432.35,18432.35,18265.05,18276.75,0,16,5,2023,Tuesday
3050,2023-05-17,18300.45,18307.4,18115.7,18197.95,0,17,5,2023,Wednesday
3051,2023-05-18,18287.5,18296.45,18105.4,18134.65,0,18,5,2023,Thursday
3052,2023-05-19,18186.15,18217.7,18061.15,18205.45,0,19,5,2023,Friday
3055,2023-05-22,18201.1,18334.8,18179.55,18303.3,0,22,5,2023,Monday
3056,2023-05-23,18362.9,18419.65,18324.45,18333.75,0,23,5,2023,Tuesday
3057,2023-05-24,18294.8,18392.5,18263.9,18287.0,0,24,5,2023,Wednesday
3058,2023-05-25,18268.9,18337.0,18202.8,18335.9,0,25,5,2023,Thursday
3059,2023-05-26,18368.35,18508.35,18333.25,18491.9,0,26,5,2023,Friday
3062,2023-05-29,18619.15,18640.35,18582.2,18601.1,0,29,5,2023,Monday
3063,2023-05-30,18606.65,18661.75,18577.55,18639.95,0,30,5,2023,Tuesday
3064,2023-05-31,18594.2,18602.4,18484.05,18521.3,0,31,5,2023,Wednesday
3065,2023-06-01,18579.4,18580.05,18465.35,18486.1,0,1,6,2023,Thursday
3066,2023-06-02,18550.85,18573.25,18478.5,18525.85,0,2,6,2023,Friday
3069,2023-06-05,18612.0,18639.4,18583.3,18599.9,0,5,6,2023,Monday
3070,2023-06-06,18600.8,18622.05,18531.95,18617.1,0,6,6,2023,Tuesday
3071,2023-06-07,18665.6,18738.75,18636.5,18730.35,0,7,6,2023,Wednesday
3072,2023-06-08,18725.35,18777.8,18615.95,18646.9,0,8,6,2023,Thursday
3073,2023-06-09,18655.9,18676.25,18555.7,18567.3,0,9,6,2023,Friday
3076,2023-06-12,18595.05,18625.1,18560.8,18614.9,0,12,6,2023,Monday
3077,2023-06-13,18631.8,18727.75,18631.8,18718.65,0,13,6,2023,Tuesday
3078,2023-06-14,18744.6,18769.5,18690.6,18749.65,0,14,6,2023,Wednesday
3079,2023-06-15,18774.45,18793.9,18669.2,18682.15,0,15,6,2023,Thursday
3080,2023-06-16,18723.3,18863.95,18712.7,18823.6,0,16,6,2023,Friday
3083,2023-06-19,18873.3,18879.0,18719.3,18754.2,0,19,6,2023,Monday
3084,2023-06-20,18752.35,18838.35,18661.15,18833.7,0,20,6,2023,Tuesday
3085,2023-06-21,18849.4,18875.65,18794.9,18862.1,0,21,6,2023,Wednesday
3086,2023-06-22,18853.6,18886.05,18760.6,18779.35,0,22,6,2023,Thursday
3087,2023-06-23,18741.85,18751.2,18647.45,18668.55,0,23,6,2023,Friday
3090,2023-06-26,18682.35,18721.75,18647.65,18694.7,0,26,6,2023,Monday
3091,2023-06-27,18748.55,18829.15,18714.5,18818.6,0,27,6,2023,Tuesday
3092,2023-06-28,18908.15,19010.4,18861.45,18991.9,0,28,6,2023,Wednesday
3094,2023-06-30,19076.85,19201.7,19024.6,19183.2,0,30,6,2023,Friday
3097,2023-07-03,19246.5,19345.1,19234.4,19330.65,0,3,7,2023,Monday
3098,2023-07-04,19406.6,19434.15,19300.0,19385.55,0,4,7,2023,Tuesday
3099,2023-07-05,19405.95,19421.6,19339.6,19415.3,0,5,7,2023,Wednesday
3100,2023-07-06,19385.7,19512.2,19373.0,19486.25,0,6,7,2023,Thursday
3101,2023-07-07,19422.8,19523.6,19303.6,19324.65,0,7,7,2023,Friday
3104,2023-07-10,19400.35,19435.85,19327.1,19367.85,0,10,7,2023,Monday
3105,2023-07-11,19427.1,19515.1,19406.45,19448.15,0,11,7,2023,Tuesday
3106,2023-07-12,19497.45,19507.7,19361.75,19384.75,0,12,7,2023,Wednesday
3107,2023-07-13,19495.2,19567.0,19385.8,19443.2,0,13,7,2023,Thursday
3108,2023-07-14,19493.45,19595.35,19433.5,19587.35,0,14,7,2023,Friday
3111,2023-07-17,19612.15,19731.85,19562.95,19719.1,0,17,7,2023,Monday
3112,2023-07-18,19787.5,19819.45,19690.2,19751.55,0,18,7,2023,Tuesday
3113,2023-07-19,19802.95,19851.7,19727.45,19847.15,0,19,7,2023,Wednesday
3114,2023-07-20,19831.7,19991.85,19758.4,19969.95,0,20,7,2023,Thursday
3115,2023-07-21,19800.45,19887.4,19700.0,19780.9,0,21,7,2023,Friday
3118,2023-07-24,19748.45,19782.75,19658.3,19665.4,0,24,7,2023,Monday
3119,2023-07-25,19729.35,19729.35,19615.95,19678.85,0,25,7,2023,Tuesday
3120,2023-07-26,19733.35,19825.6,19716.7,19773.1,0,26,7,2023,Wednesday
3121,2023-07-27,19850.9,19867.55,19603.55,19700.2,0,27,7,2023,Thursday
3122,2023-07-28,19659.75,19695.9,19563.1,19638.0,0,28,7,2023,Friday
3125,2023-07-31,19666.35,19772.75,19597.6,19742.5,0,31,7,2023,Monday
3126,2023-08-01,19784.0,19795.6,19704.6,19736.1,0,1,8,2023,Tuesday
3127,2023-08-02,19655.4,19678.25,19425.7,19514.8,0,2,8,2023,Wednesday
3128,2023-08-03,19463.75,19537.65,19297.85,19394.45,0,3,8,2023,Thursday
3129,2023-08-04,19462.8,19538.85,19436.45,19510.05,0,4,8,2023,Friday
3132,2023-08-07,19576.85,19620.45,19525.55,19597.95,0,7,8,2023,Monday
3133,2023-08-08,19627.2,19634.4,19533.45,19570.8,0,8,8,2023,Tuesday
3134,2023-08-09,19578.8,19645.5,19468.25,19630.95,0,9,8,2023,Wednesday
3135,2023-08-10,19605.55,19621.95,19496.3,19549.2,0,10,8,2023,Thursday
3136,2023-08-11,19554.25,19555.15,19413.8,19424.25,0,11,8,2023,Friday
3139,2023-08-14,19383.95,19465.3,19258.2,19413.65,0,14,8,2023,Monday
3141,2023-08-16,19369.0,19482.75,19319.25,19447.0,0,16,8,2023,Wednesday
3142,2023-08-17,19450.55,19461.55,19326.65,19346.2,0,17,8,2023,Thursday
3143,2023-08-18,19301.75,19373.8,19253.6,19281.5,0,18,8,2023,Friday
3146,2023-08-21,19320.65,19425.95,19296.55,19380.6,0,21,8,2023,Monday
3147,2023-08-22,19417.1,19443.5,19382.2,19390.05,0,22,8,2023,Tuesday
3148,2023-08-23,19439.2,19472.05,19366.85,19441.55,0,23,8,2023,Wednesday
3149,2023-08-24,19535.15,19584.45,19369.35,19380.4,0,24,8,2023,Thursday
3150,2023-08-25,19297.4,19339.55,19230.65,19244.3,0,25,8,2023,Friday
3153,2023-08-28,19298.35,19366.85,19250.25,19302.65,0,28,8,2023,Monday
3154,2023-08-29,19374.85,19377.9,19309.95,19352.95,0,29,8,2023,Tuesday
3155,2023-08-30,19433.45,19452.8,19335.3,19340.05,0,30,8,2023,Wednesday
3156,2023-08-31,19375.55,19388.2,19224.6,19279.55,0,31,8,2023,Thursday
3157,2023-09-01,19258.15,19458.55,19258.15,19423.35,0,1,9,2023,Friday
3160,2023-09-04,19525.05,19545.15,19432.85,19535.4,0,4,9,2023,Monday
3161,2023-09-05,19564.65,19587.05,19525.75,19577.65,0,5,9,2023,Tuesday
3162,2023-09-06,19581.2,19636.45,19491.5,19618.9,0,6,9,2023,Wednesday
3163,2023-09-07,19598.65,19737.0,19550.05,19723.25,0,7,9,2023,Thursday
3164,2023-09-08,19774.8,19867.15,19728.7,19820.5,0,8,9,2023,Friday
3167,2023-09-11,19890.0,20008.15,19873.7,20000.0,0,11,9,2023,Monday
3168,2023-09-12,20110.15,20110.35,19914.8,19985.65,0,12,9,2023,Tuesday
3169,2023-09-13,19989.5,20096.9,19945.5,20063.35,0,13,9,2023,Wednesday
3170,2023-09-14,20127.95,20167.65,20044.7,20101.85,0,14,9,2023,Thursday
3171,2023-09-15,20156.45,20222.45,20130.0,20169.0,0,15,9,2023,Friday
3174,2023-09-18,20155.95,20195.35,20117.8,20123.65,0,18,9,2023,Monday
3176,2023-09-20,19980.75,20050.65,19879.55,19909.55,0,20,9,2023,Wednesday
3177,2023-09-21,19840.55,19848.75,19711.0,19748.85,0,21,9,2023,Thursday
3178,2023-09-22,19744.85,19798.65,19658.5,19684.6,0,22,9,2023,Friday
3181,2023-09-25,19678.2,19734.15,19602.05,19674.85,0,25,9,2023,Monday
3182,2023-09-26,19682.8,19699.35,19637.45,19673.6,0,26,9,2023,Tuesday
3183,2023-09-27,19637.05,19730.7,19554.0,19728.2,0,27,9,2023,Wednesday
3184,2023-09-28,19761.8,19766.65,19492.1,19553.3,0,28,9,2023,Thursday
3185,2023-09-29,19581.2,19726.25,19551.05,19638.2,0,29,9,2023,Friday
3189,2023-10-03,19622.4,19623.2,19479.65,19522.95,0,3,10,2023,Tuesday
3190,2023-10-04,19446.3,19457.8,19333.6,19446.15,0,4,10,2023,Wednesday
3191,2023-10-05,19521.85,19576.95,19487.3,19546.6,0,5,10,2023,Thursday
3192,2023-10-06,19621.2,19675.75,19589.4,19649.9,0,6,10,2023,Friday
3195,2023-10-09,19539.45,19588.95,19480.5,19497.5,0,9,10,2023,Monday
3196,2023-10-10,19565.6,19717.8,19565.45,19691.5,0,10,10,2023,Tuesday
3197,2023-10-11,19767.0,19839.2,19756.95,19808.5,0,11,10,2023,Wednesday
3198,2023-10-12,19822.7,19843.3,19772.65,19782.9,0,12,10,2023,Thursday
3199,2023-10-13,19654.55,19805.4,19635.3,19730.95,0,13,10,2023,Friday
3202,2023-10-16,19737.25,19781.3,19691.85,19730.95,0,16,10,2023,Monday
3203,2023-10-17,19843.2,19849.75,19775.65,19818.35,0,17,10,2023,Tuesday
3204,2023-10-18,19820.45,19840.95,19659.95,19668.25,0,18,10,2023,Wednesday
3205,2023-10-19,19545.2,19681.8,19512.35,19611.9,0,19,10,2023,Thursday
3206,2023-10-20,19542.15,19593.8,19518.7,19541.75,0,20,10,2023,Friday
3209,2023-10-23,19521.6,19556.85,19257.85,19278.45,0,23,10,2023,Monday
3211,2023-10-25,19286.45,19347.3,19074.15,19125.65,0,25,10,2023,Wednesday
3212,2023-10-26,19027.25,19041.7,18837.85,18848.5,0,26,10,2023,Thursday
3213,2023-10-27,18928.75,19076.15,18926.65,19060.5,0,27,10,2023,Friday
3216,2023-10-30,19053.4,19158.5,18940.0,19148.85,0,30,10,2023,Monday
3217,2023-10-31,19232.95,19233.7,19056.45,19086.55,0,31,10,2023,Tuesday
3218,2023-11-01,19064.05,19096.05,18973.7,18990.4,0,1,11,2023,Wednesday
3219,2023-11-02,19120.0,19175.25,19064.15,19144.85,0,2,11,2023,Thursday
3220,2023-11-03,19241.0,19276.25,19210.9,19226.05,0,3,11,2023,Friday
3223,2023-11-06,19345.85,19423.0,19309.7,19411.85,0,6,11,2023,Monday
3224,2023-11-07,19404.05,19423.5,19329.1,19417.2,0,7,11,2023,Tuesday
3225,2023-11-08,19449.6,19464.4,19401.5,19436.45,0,8,11,2023,Wednesday
3226,2023-11-09,19457.4,19463.9,19378.35,19404.0,0,9,11,2023,Thursday
3227,2023-11-10,19351.85,19451.3,19329.45,19443.45,0,10,11,2023,Friday
3229,2023-11-12,19547.25,19547.25,19510.25,19522.3,0,12,11,2023,Sunday
3230,2023-11-13,19486.75,19494.4,19414.75,19440.15,0,13,11,2023,Monday
3232,2023-11-15,19651.4,19693.2,19579.65,19676.8,0,15,11,2023,Wednesday
3233,2023-11-16,19674.7,19875.25,19627.0,19761.15,0,16,11,2023,Thursday
3234,2023-11-17,19674.75,19806.0,19667.45,19719.7,0,17,11,2023,Friday
3237,2023-11-20,19731.15,19756.45,19670.5,19693.65,0,20,11,2023,Monday
3238,2023-11-21,19770.9,19829.1,19754.05,19780.8,0,21,11,2023,Tuesday
3239,2023-11-22,19784.0,19825.55,19703.85,19810.6,0,22,11,2023,Wednesday
3240,2023-11-23,19828.45,19875.15,19786.75,19811.0,0,23,11,2023,Thursday
3241,2023-11-24,19809.6,19832.85,19768.85,19788.7,0,24,11,2023,Friday
3245,2023-11-28,19844.65,19916.85,19800.0,19908.45,0,28,11,2023,Tuesday
3246,2023-11-29,19976.55,20104.65,19956.3,20096.2,0,29,11,2023,Wednesday
3247,2023-11-30,20108.5,20158.7,20015.85,20127.2,0,30,11,2023,Thursday
3248,2023-12-01,20194.1,20291.55,20183.7,20255.75,0,1,12,2023,Friday
3251,2023-12-04,20601.95,20702.65,20507.75,20686.8,0,4,12,2023,Monday
3252,2023-12-05,20808.9,20864.05,20711.15,20856.7,0,5,12,2023,Tuesday
3253,2023-12-06,20950.75,20961.95,20852.15,20935.9,0,6,12,2023,Wednesday
3254,2023-12-07,20932.4,20941.25,20850.8,20916.1,0,7,12,2023,Thursday
3255,2023-12-08,20934.1,21006.1,20862.7,20972.1,0,8,12,2023,Friday
3258,2023-12-11,20965.3,21026.1,20923.7,20992.8,0,11,12,2023,Monday
3259,2023-12-12,21018.55,21037.9,20867.15,20900.4,0,12,12,2023,Tuesday
3260,2023-12-13,20929.75,20950.0,20769.5,20937.45,0,13,12,2023,Wednesday
3261,2023-12-14,21110.4,21210.9,21074.45,21195.25,0,14,12,2023,Thursday
3262,2023-12-15,21287.45,21492.3,21235.3,21448.7,0,15,12,2023,Friday
3265,2023-12-18,21434.8,21482.8,21365.35,21410.8,0,18,12,2023,Monday
3266,2023-12-19,21477.65,21505.05,21337.75,21446.0,0,19,12,2023,Tuesday
3267,2023-12-20,21543.5,21593.0,21087.35,21101.5,0,20,12,2023,Wednesday
3268,2023-12-21,21033.95,21288.35,20976.8,21283.0,0,21,12,2023,Thursday
3269,2023-12-22,21295.85,21390.5,21232.45,21332.35,0,22,12,2023,Friday
3273,2023-12-26,21365.2,21477.15,21329.45,21454.15,0,26,12,2023,Tuesday
3274,2023-12-27,21497.65,21675.75,21495.8,21648.95,0,27,12,2023,Wednesday
3275,2023-12-28,21715.0,21801.45,21678.0,21773.7,0,28,12,2023,Thursday
3276,2023-12-29,21737.65,21770.3,21676.9,21728.3,0,29,12,2023,Friday
3279,2024-01-01,21727.75,21834.35,21680.85,21689.45,0,1,1,2024,Monday
3280,2024-01-02,21751.35,21755.6,21555.65,21661.5,0,2,1,2024,Tuesday
3281,2024-01-03,21661.1,21677.0,21500.35,21523.7,0,3,1,2024,Wednesday
3282,2024-01-04,21605.8,21685.65,21564.55,21669.6,0,4,1,2024,Thursday
3283,2024-01-05,21705.75,21749.6,21629.2,21709.55,0,5,1,2024,Friday
3286,2024-01-08,21747.6,21763.95,21492.9,21511.35,0,8,1,2024,Monday
3287,2024-01-09,21653.6,21724.45,21517.85,21551.95,0,9,1,2024,Tuesday
3288,2024-01-10,21529.3,21641.85,21448.65,21625.4,0,10,1,2024,Wednesday
3289,2024-01-11,21688.0,21726.5,21593.75,21669.4,0,11,1,2024,Thursday
3290,2024-01-12,21773.55,21928.25,21715.15,21908.25,0,12,1,2024,Friday
3293,2024-01-15,22053.15,22115.55,21963.55,22109.8,0,15,1,2024,Monday
3294,2024-01-16,22080.5,22124.15,21969.8,22031.6,0,16,1,2024,Tuesday
3295,2024-01-17,21647.25,21851.5,21550.45,21577.25,0,17,1,2024,Wednesday
3296,2024-01-18,21414.2,21539.4,21285.55,21477.25,0,18,1,2024,Thursday
3297,2024-01-19,21615.2,21670.6,21575.0,21638.2,0,19,1,2024,Friday
3298,2024-01-20,21706.15,21720.3,21541.8,21586.95,0,20,1,2024,Saturday
3301,2024-01-23,21716.7,21750.25,21192.6,21243.05,0,23,1,2024,Tuesday
3302,2024-01-24,21185.25,21482.35,21137.2,21460.7,0,24,1,2024,Wednesday
3303,2024-01-25,21454.6,21459.0,21247.05,21370.75,0,25,1,2024,Thursday
3307,2024-01-29,21433.1,21763.25,21429.6,21744.8,0,29,1,2024,Monday
3308,2024-01-30,21775.75,21813.05,21501.8,21530.55,0,30,1,2024,Tuesday
3309,2024-01-31,21487.25,21741.35,21448.85,21708.3,0,31,1,2024,Wednesday
3310,2024-02-01,21780.65,21832.95,21658.75,21690.3,0,1,2,2024,Thursday
3311,2024-02-02,21812.75,22126.8,21805.55,21853.3,0,2,2,2024,Friday
3314,2024-02-05,21921.05,21964.3,21726.95,21761.3,0,5,2,2024,Monday
3315,2024-02-06,21825.2,21951.4,21737.55,21938.8,0,6,2,2024,Tuesday
3316,2024-02-07,22045.05,22053.3,21860.15,21949.8,0,7,2,2024,Wednesday
3317,2024-02-08,22009.65,22011.05,21665.3,21759.7,0,8,2,2024,Thursday
3318,2024-02-09,21727.0,21804.45,21629.9,21786.0,0,9,2,2024,Friday
3321,2024-02-12,21800.8,21831.7,21574.75,21612.6,0,12,2,2024,Monday
3322,2024-02-13,21664.3,21766.8,21543.35,21728.0,0,13,2,2024,Tuesday
3323,2024-02-14,21578.15,21870.85,21530.2,21848.7,0,14,2,2024,Wednesday
3324,2024-02-15,21906.55,21953.85,21794.8,21927.05,0,15,2,2024,Thursday
3325,2024-02-16,22020.3,22068.65,21968.95,22033.5,0,16,2,2024,Friday
3328,2024-02-19,22103.45,22186.65,22021.05,22116.95,0,19,2,2024,Monday
3329,2024-02-20,22099.2,22215.6,22045.85,22208.15,0,20,2,2024,Tuesday
3330,2024-02-21,22248.85,22249.4,21997.95,22028.75,0,21,2,2024,Wednesday
3331,2024-02-22,22081.55,22252.5,21875.25,22216.9,0,22,2,2024,Thursday
3332,2024-02-23,22290.0,22297.5,22186.1,22194.25,0,23,2,2024,Friday
3335,2024-02-26,22169.2,22202.15,22075.15,22117.15,0,26,2,2024,Monday
3336,2024-02-27,22090.2,22218.25,22085.65,22194.2,0,27,2,2024,Tuesday
3337,2024-02-28,22214.1,22229.15,21915.85,21926.25,0,28,2,2024,Wednesday
3338,2024-02-29,21935.2,22060.55,21860.65,22042.05,0,29,2,2024,Thursday
3339,2024-03-01,22048.3,22353.3,22047.75,22326.05,0,1,3,2024,Friday
3340,2024-03-02,22406.95,22420.25,22366.95,22373.4,0,2,3,2024,Saturday
3342,2024-03-04,22403.5,22440.9,22358.3,22397.65,0,4,3,2024,Monday
3343,2024-03-05,22371.25,22416.9,22269.15,22358.5,0,5,3,2024,Tuesday
3344,2024-03-06,22327.5,22497.2,22224.35,22480.05,0,6,3,2024,Wednesday
3345,2024-03-07,22505.3,22525.65,22430.0,22483.5,0,7,3,2024,Thursday
3349,2024-03-11,22517.5,22526.6,22307.25,22319.85,0,11,3,2024,Monday
3350,2024-03-12,22334.45,22452.55,22256.0,22333.7,0,12,3,2024,Tuesday
3351,2024-03-13,22432.2,22446.75,21905.65,21981.05,0,13,3,2024,Wednesday
3352,2024-03-14,21982.55,22204.6,21917.5,22153.05,0,14,3,2024,Thursday
3353,2024-03-15,22064.85,22120.9,21931.7,21996.35,0,15,3,2024,Friday
3356,2024-03-18,21990.1,22123.7,21916.55,22051.5,0,18,3,2024,Monday
3357,2024-03-19,21946.45,21978.3,21793.1,21810.35,0,19,3,2024,Tuesday
3358,2024-03-20,21843.9,21930.9,21710.2,21855.1,0,20,3,2024,Wednesday
3359,2024-03-21,21989.9,22080.95,21941.3,22014.6,0,21,3,2024,Thursday
3360,2024-03-22,21932.2,22180.7,21883.3,22080.8,0,22,3,2024,Friday
3364,2024-03-26,21947.9,22073.2,21947.55,22018.25,0,26,3,2024,Tuesday
3365,2024-03-27,22053.95,22193.6,22052.85,22147.2,0,27,3,2024,Wednesday
3366,2024-03-28,22163.6,22516.0,22163.6,22343.1,0,28,3,2024,Thursday
3370,2024-04-01,22455.0,22529.95,22427.75,22469.05,0,1,4,2024,Monday
3371,2024-04-02,22458.8,22497.6,22388.15,22464.3,0,2,4,2024,Tuesday
3372,2024-04-03,22385.7,22521.1,22346.5,22445.55,0,3,4,2024,Wednesday
3373,2024-04-04,22592.1,22619.0,22303.8,22541.2,0,4,4,2024,Thursday
3374,2024-04-05,22486.4,22537.6,22427.6,22523.4,0,5,4,2024,Friday
